workerid,button_rt,group_size,thickness,round,correct,correct_tangram,gameId,selected,text,trial_index,rt_sec,condition,trial_order
871,10534,2_player,thick,round_1,0,J,voSMQaG9H4nC4jy32,L,"[{'role': 'speaker', 'text': 'this one is the squattiest one', 'playerId': 'xCczn7ZDHtYRWQE6W'}]",83,10.534,2_thick,41
871,7667,2_player,thin,round_6,0,F,22dyGMRgestp8u5Lc,G,"[{'role': 'speaker', 'text': 'relaxing in park', 'playerId': 'zbNWfn7CxR9SSytWA'}]",85,7.667,2_thin,42
871,2086,2_player,thick,round_6,1,C,8rdFCKG2CvuTrLnAM,C,"[{'role': 'speaker', 'text': 'goalkeeper', 'playerId': 'sXCiFPWdDG3oRZb4u'}]",87,2.086,2_thick,43
871,11457,2_player,thin,round_1,0,G,xPDpppkjxby6SWWQE,J,"[{'role': 'speaker', 'text': 'it kinda looks like a deformed high heel, very bottom heavy with a small triangle representing the heel of the shoe', 'playerId': 'XRm49YNiQZ82knkDb'}]",89,11.457,2_thin,44
871,1765,2_player,thin,round_6,1,E,mfHF5dsRBFvoJKmv7,E,"[{'role': 'speaker', 'text': 'rabbit', 'playerId': 'RBMaXWoaFLp3JrbMZ'}]",91,1.765,2_thin,45
871,19242,6_player,thin,round_6,0,F,78pdRXrYqcWKaNMsA,A,"[{'role': 'speaker', 'text': 'sitting left legs drawn up', 'playerId': 'i7JHRaSobHRNAbiut'}]",93,19.242,6_thin,46
871,5601,6_player,thin,round_1,1,I,hycXgPznSi3hzjcfX,I,"[{'role': 'speaker', 'text': 'Standing with one foot in air', 'playerId': 'M6n7xmPC97pxnhAah'}, {'role': 'speaker', 'text': 'Two triangles makes up arms', 'playerId': 'M6n7xmPC97pxnhAah'}]",95,5.601,6_thin,47
871,20072,2_player,thin,round_6,1,L,3yh8YmunGyJ3aQmWd,L,"[{'role': 'speaker', 'text': 'facing right, legs bent, reading a book', 'playerId': 'jYjCgmiAtd4SvCC8t'}]",97,20.072,2_thin,48
871,18869,6_player,thick,round_1,1,C,FQmZmJts5MsgBFKCs,C,"[{'role': 'speaker', 'text': 'figure catching a ball to left hand side', 'playerId': '4bzGCtgSy2NNk9Q5m'}, {'role': 'listener', 'text': 'both arms pointed up on either side', 'playerId': 'qEh6S5ymRBnq9Sb3N'}, {'role': 'speaker', 'text': 'no legs visible only upper body and outstretched arms', 'playerId': '4bzGCtgSy2NNk9Q5m'}]",99,18.869,6_thick,49
871,1284,6_player,thin,round_6,1,E,hycXgPznSi3hzjcfX,E,"[{'role': 'speaker', 'text': 'Rabbit', 'playerId': 'TWXWnAChyvw94LtaH'}]",101,1.284,6_thin,50
871,32242,6_player,thick,round_6,1,D,8gqBudziFTfxbfF4b,D,"[{'role': 'speaker', 'text': 'man facing left, holding hat, waiting for coin', 'playerId': '7TGyFjStsSDQvdLYa'}]",103,32.242,6_thick,51
871,12015,2_player,thick,round_6,0,G,3LD6SkQZcPSYXHE9W,H,"[{'role': 'speaker', 'text': 'mouse with knees bent', 'playerId': 'LyQyeWbntRWk8ms69'}]",105,12.015,2_thick,52
871,6683,6_player,thin,round_6,0,A,vb35TJcSHPpKxAzJo,I,"[{'role': 'speaker', 'text': 'About to throw a baseball one leg in front of the other to the right', 'playerId': 'FZwaqKfJFzuRG7WoT'}, {'role': 'speaker', 'text': 'Square head due to the angle', 'playerId': 'FZwaqKfJFzuRG7WoT'}]",107,6.683,6_thin,53
871,17967,2_player,thick,round_1,1,H,6cWDb4KB2JkQYoEn8,H,"[{'role': 'speaker', 'text': 'quietly sitting figure, knees bent to right, no feet or hands visible', 'playerId': 'hMtbTjcXoP7mcPqWm'}]",109,17.967,2_thick,54
871,5517,2_player,thin,round_6,1,C,bio32nY9h7AZxfcX3,C,"[{'role': 'speaker', 'text': 'flying', 'playerId': 'Cgsh6SKbwvHuM8nWk'}]",111,5.517,2_thin,55
871,7000,6_player,thin,round_1,0,J,xSm8KNffud9xrhzXt,D,"[{'role': 'speaker', 'text': 'diamond shape on very top centered', 'playerId': 'pBWF9Yg8Gkrzgz6ZZ'}, {'role': 'speaker', 'text': 'flat on top and straight on one side', 'playerId': 'pBWF9Yg8Gkrzgz6ZZ'}]",113,7,6_thin,56
871,9534,2_player,thin,round_1,1,F,dL448N8edL6crs7PZ,F,"[{'role': 'speaker', 'text': 'Reclining sitting position facing the left with knees raised up and feet on the floor', 'playerId': 'MoZuftrvPB2dHtT5i'}]",115,9.534,2_thin,57
871,8669,6_player,thin,round_6,0,G,Nh8nE8Qa4C3BkbhD6,H,"[{'role': 'speaker', 'text': 'weird one with arms behind', 'playerId': '5JEmHBEF2C5GGGZkJ'}]",117,8.669,6_thin,58
871,14633,6_player,thick,round_6,0,F,iHNnNCnSAx2TYjDhf,E,"[{'role': 'speaker', 'text': '6', 'playerId': '2ub9Fg5YrCita2F2y'}]",119,14.633,6_thick,59
871,9983,2_player,thick,round_6,0,G,iccbYJSQjLTn6eLYG,I,"[{'role': 'speaker', 'text': 'horse', 'playerId': '5Hf9XL6EddeSLkxR5'}]",121,9.983,2_thick,60
871,4219,2_player,thin,round_6,1,J,mfHF5dsRBFvoJKmv7,J,"[{'role': 'speaker', 'text': 'short', 'playerId': 'RBMaXWoaFLp3JrbMZ'}]",123,4.219,2_thin,61
871,8900,2_player,thick,round_6,0,L,3fMcwrqnhrEwubixY,B,"[{'role': 'speaker', 'text': 'facing right knees bent', 'playerId': 'eMvgBjGsYxCbZWwkM'}]",125,8.9,2_thick,62
871,11584,2_player,thick,round_1,1,F,NdrBpKKdJinL4P9pF,F,"[{'role': 'speaker', 'text': 'square on top of a turtle shell like shape and a rectangle on the bottom', 'playerId': 'fzPLirZgYXeqXcey7'}, {'role': 'speaker', 'text': 'looks like someone sitting in a bean bag chair', 'playerId': 'fzPLirZgYXeqXcey7'}]",127,11.584,2_thick,63
871,9549,2_player,thick,round_1,1,A,XaYo7mGCsyJKW3w4Z,A,"[{'role': 'speaker', 'text': 'looks like a man with a backpack', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'speaker', 'text': 'leg in the air', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'speaker', 'text': 'backpack is a diamond shape', 'playerId': 'NYD7GMoHm3TagmyTN'}]",129,9.549,2_thick,64
904,9995,2_player,thick,round_1,1,H,htub6itv8siAtQv22,H,"[{'role': 'speaker', 'text': 'Looks a bit like the letter i the diamond is at the top in the center, the body is mainly straight apart from the bottom where it goes to the right', 'playerId': 'HvkLtechHtpsjT9rJ'}]",3,9.995,2_thick,1
904,7528,6_player,thin,round_6,0,K,vHHRDD5s36Ya2xGvS,L,"[{'role': 'speaker', 'text': 'Praying', 'playerId': 'R7ioWHKEJCBidQWRz'}]",5,7.528,6_thin,2
904,8263,2_player,thin,round_1,1,F,22dyGMRgestp8u5Lc,F,"[{'role': 'speaker', 'text': 'Guy relaxing in the park facing left arms to side (not visible) knees up', 'playerId': 'aSeEmufWmsbLn7YEQ'}]",7,8.263,2_thin,3
904,65483,6_player,thin,round_6,0,B,4jb479ZcxyntN9bzn,A,"[{'role': 'speaker', 'text': 'funny hat on back of head', 'playerId': 'YbvfqqB8H6sm4ud2t'}, {'role': 'speaker', 'text': 'upside down', 'playerId': 'YbvfqqB8H6sm4ud2t'}, {'role': 'speaker', 'text': 'triangular arms', 'playerId': 'YbvfqqB8H6sm4ud2t'}, {'role': 'speaker', 'text': 'square head', 'playerId': 'YbvfqqB8H6sm4ud2t'}, {'role': 'speaker', 'text': 'can see ankles', 'playerId': 'YbvfqqB8H6sm4ud2t'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'YbvfqqB8H6sm4ud2t'}]",9,65.483,6_thin,4
904,17940,2_player,thin,round_6,1,D,bio32nY9h7AZxfcX3,D,"[{'role': 'speaker', 'text': 'robe one with arms left', 'playerId': 'Cgsh6SKbwvHuM8nWk'}]",11,17.94,2_thin,5
904,10237,2_player,thin,round_1,1,L,c3627RTtA7SfM2g6N,L,"[{'role': 'speaker', 'text': 'Guy kneeling and holding out a plate', 'playerId': '9DKRanTDSC4cchEY6'}]",13,10.237,2_thin,6
904,2234,6_player,thin,round_6,1,C,GfdodQMJHhNodveqQ,C,"[{'role': 'speaker', 'text': 'falling to the left with arms up in the air', 'playerId': 'mJoMeCNLNBvXsdrNr'}]",15,2.234,6_thin,7
904,19640,2_player,thin,round_6,0,A,5pxA8N5MZQKx6CQNK,J,"[{'role': 'speaker', 'text': 'flag', 'playerId': 'wS6Wk6zib8zYhzcim'}]",17,19.64,2_thin,8
904,6739,6_player,thin,round_6,1,D,MR4xnrE8c4oCHmZX2,D,"[{'role': 'speaker', 'text': 'stood facing left', 'playerId': 'muoR38p6HFjao4cKu'}, {'role': 'speaker', 'text': 'reading', 'playerId': 'muoR38p6HFjao4cKu'}]",19,6.739,6_thin,9
904,4698,6_player,thick,round_1,1,I,eYSrAKh9knoEHcLid,I,"[{'role': 'speaker', 'text': 'It looks like a person standing on one leg, their other leg is pointing out in the air to the right Their two arms are pointing left', 'playerId': 'mMkdNCbkNosrcwQ6M'}]",21,4.698,6_thick,10
904,10567,2_player,thick,round_1,1,G,MM87KaCiwe9vRcvbi,G,"[{'role': 'speaker', 'text': 'Looks like a person with a dress on that has a train, the train dragging on the left side', 'playerId': '3DR3LKCnkxsbbDYdm'}, {'role': 'speaker', 'text': 'head would be looking up', 'playerId': '3DR3LKCnkxsbbDYdm'}]",23,10.567,2_thick,11
904,11164,6_player,thick,round_1,1,A,G74GhYGrsaxrsfYxf,A,"[{'role': 'speaker', 'text': ""looks like a animal with a square on the right side of his neck It's head is angled down to the left"", 'playerId': 'G7t4KfQdMhBApqMvT'}, {'role': 'speaker', 'text': 'the square is on right side of his neck close to its shoulder', 'playerId': 'G7t4KfQdMhBApqMvT'}, {'role': 'speaker', 'text': 'it has one leg of the floor and the other is on the floor', 'playerId': 'G7t4KfQdMhBApqMvT'}]",25,11.164,6_thick,12
904,9128,2_player,thick,round_6,0,K,p8CZhTq5mEiuypAfk,L,"[{'role': 'speaker', 'text': 'plate', 'playerId': 'mGtkMxGiXXs6j2cm3'}]",27,9.128,2_thick,13
904,9469,2_player,thick,round_1,1,E,TswNa6hfiGwkWHMgB,E,"[{'role': 'speaker', 'text': 'girl with boy sitting down with knees up', 'playerId': 'BCjiqev2Kt7Lze3nQ'}, {'role': 'speaker', 'text': 'girl with bow, sitting down with knees up', 'playerId': 'BCjiqev2Kt7Lze3nQ'}]",29,9.469,2_thick,14
904,10096,2_player,thin,round_6,1,D,53uTmg2fquiNWgaK9,D,"[{'role': 'speaker', 'text': 'kneeling to left with bowl', 'playerId': '93Xm8bMcDzKRcrDhL'}]",31,10.096,2_thin,15
904,9599,2_player,thick,round_6,1,L,kAkYw4pRQAqy6y7CL,L,"[{'role': 'speaker', 'text': 'Zig zag legs', 'playerId': 'hecS9uStXR3oAiNnb'}]",33,9.599,2_thick,16
904,9575,2_player,thick,round_1,1,D,6cWDb4KB2JkQYoEn8,D,"[{'role': 'speaker', 'text': 'standing figure with book at left hand side', 'playerId': 'hMtbTjcXoP7mcPqWm'}]",35,9.575,2_thick,17
904,12416,2_player,thick,round_6,1,J,znKKpRy5yMqbmRwJs,J,"[{'role': 'speaker', 'text': 'Unfinished rectangle on bottom, box on top in diamond shape', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",37,12.416,2_thick,18
904,5323,2_player,thin,round_1,0,L,BP9jqaXgDcqoupu9X,K,"[{'role': 'speaker', 'text': 'looks like someone crouching, with a diamond shaped head, holding what is a triangle', 'playerId': 'MjgM5qp98eAX4zuZL'}]",39,5.323,2_thin,19
904,6280,2_player,thick,round_1,1,J,6cWDb4KB2JkQYoEn8,J,"[{'role': 'speaker', 'text': 'boxy figure , shoulder sticking out on right, pointed toe on right', 'playerId': 'hMtbTjcXoP7mcPqWm'}]",41,6.28,2_thick,20
904,10136,2_player,thick,round_6,0,G,3LD6SkQZcPSYXHE9W,E,"[{'role': 'speaker', 'text': 'mouse with knees bent', 'playerId': 'LyQyeWbntRWk8ms69'}]",43,10.136,2_thick,21
904,9310,6_player,thick,round_1,1,A,5wn4MiopXyfXuTxG9,A,"[{'role': 'speaker', 'text': 'raise one leg to the front while head pointing down', 'playerId': 'krufYfRwDYfYGxy2G'}]",45,9.31,6_thick,22
904,5777,2_player,thick,round_6,1,L,GPXXTJBweJggYMYrF,L,"[{'role': 'speaker', 'text': 'praying slim one facing right no bumps on the back', 'playerId': 'ZLmRMKZzibrTNB5sv'}]",47,5.777,2_thick,23
904,11232,6_player,thin,round_1,0,I,tWcPGsuGdiD2J7Nrw,G,"[{'role': 'speaker', 'text': 'looks like a dancer and looking left', 'playerId': '4YpQbkXrBFLorgych'}, {'role': 'speaker', 'text': 'both hands out looking right', 'playerId': '4YpQbkXrBFLorgych'}, {'role': 'speaker', 'text': 'one leg up looking left', 'playerId': '4YpQbkXrBFLorgych'}]",49,11.232,6_thin,24
904,35494,6_player,thick,round_1,0,L,QkKavPsKXNH5uJzrs,G,"[{'role': 'speaker', 'text': 'this one looks like a person about to keel while holding their arms to the right', 'playerId': 'ySkkTvw6MWq2jN8sB'}, {'role': 'speaker', 'text': 'the bottom ""legs"" are together and bent to the right', 'playerId': 'ySkkTvw6MWq2jN8sB'}, {'role': 'speaker', 'text': 'the back is straight', 'playerId': 'ySkkTvw6MWq2jN8sB'}, {'role': 'listener', 'text': 'how about the arms', 'playerId': '45SedEFMPvXQwJr5u'}, {'role': 'speaker', 'text': 'the arms fe right', 'playerId': 'ySkkTvw6MWq2jN8sB'}]",51,35.494,6_thick,25
904,2588,2_player,thin,round_1,0,F,53uTmg2fquiNWgaK9,H,"[{'role': 'speaker', 'text': 'sitting', 'playerId': '8TCXBa5TcMjPDEKv6'}]",53,2.588,2_thin,26
904,18247,6_player,thick,round_1,1,A,244HZEA6vDgTcLdLs,A,"[{'role': 'speaker', 'text': 'Someone standing with their feet pointing left, one leg in the air, arms raised and their head looking right', 'playerId': 'qqFaAChg6PZNLvbix'}, {'role': 'speaker', 'text': 'The raised leg is in front of their body, not behind', 'playerId': 'qqFaAChg6PZNLvbix'}]",55,18.247,6_thick,27
904,6596,2_player,thick,round_1,1,F,TswNa6hfiGwkWHMgB,F,"[{'role': 'speaker', 'text': 'boy sitting with knees up', 'playerId': 'BCjiqev2Kt7Lze3nQ'}, {'role': 'speaker', 'text': ""blockhead boy sitting with knees up like he's reading a book on the ground"", 'playerId': 'BCjiqev2Kt7Lze3nQ'}]",57,6.596,2_thick,28
904,27798,6_player,thin,round_1,1,K,hZ2XNN9DzrhuXEEKk,K,"[{'role': 'speaker', 'text': ""kneeling looking right, invisible bench again but this time they're the one with the tail"", 'playerId': 'RXwxNgZ3woRKWejjP'}, {'role': 'speaker', 'text': 'arm out to the right', 'playerId': 'RXwxNgZ3woRKWejjP'}, {'role': 'speaker', 'text': 'looks like their head is sitting on top of a head', 'playerId': 'RXwxNgZ3woRKWejjP'}]",59,27.798,6_thin,29
904,5964,2_player,thick,round_6,1,D,McS8GHduqHkKFYD5o,D,"[{'role': 'speaker', 'text': 'podium guy facing left', 'playerId': 'qe6HAfu3ezEDCqbpT'}]",61,5.964,2_thick,30
904,2165,2_player,thick,round_6,1,I,znKKpRy5yMqbmRwJs,I,"[{'role': 'speaker', 'text': 'Ice skater', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",63,2.165,2_thick,31
904,11865,6_player,thin,round_1,1,E,4jb479ZcxyntN9bzn,E,"[{'role': 'speaker', 'text': 'imagine a triangle with a square shape on top and then two small triangles on the very top', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'the large triangle at the bottom has a rh side which is not straight, there is a bit indented', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'looks a bit like a bunnies head at the top with two triangular ears', 'playerId': 'NLFbrRbtGqkj2hz48'}]",65,11.865,6_thin,32
904,3912,6_player,thick,round_6,1,D,2p26ok9CFsRGJGceh,D,"[{'role': 'speaker', 'text': ""5 5 It's the priest again giving his sermon to people on left"", 'playerId': 'wcqH3MeeC8KicnQmh'}]",67,3.912,6_thick,33
904,16952,2_player,thin,round_1,0,K,MgTftLm4vyzDj8Tv6,L,"[{'role': 'speaker', 'text': 'The figure is kneeling with back straight and facing to the right The body is vertical', 'playerId': 'KoTyLXzrbtuHjt625'}]",69,16.952,2_thin,34
904,6140,2_player,thin,round_1,0,A,9wbjtnF8xe5ymzikg,B,"[{'role': 'speaker', 'text': 'This looks like a half bird half human facing the left', 'playerId': '3R3qpxKrLougMSfGd'}]",71,6.14,2_thin,35
904,10329,6_player,thick,round_6,0,H,awMBFij9Yo8w2nA5K,G,"[{'role': 'speaker', 'text': 'Car seat again', 'playerId': 'tFxPDpxwB3TJg5B8c'}]",73,10.329,6_thick,36
904,1704,6_player,thin,round_6,1,E,Nh8nE8Qa4C3BkbhD6,E,"[{'role': 'speaker', 'text': 'bunny', 'playerId': '5JEmHBEF2C5GGGZkJ'}, {'role': 'speaker', 'text': 'rabbit ears', 'playerId': '5JEmHBEF2C5GGGZkJ'}]",75,1.704,6_thin,37
904,7512,6_player,thin,round_1,1,L,w3iX3WeXrGQDWqzwf,L,"[{'role': 'speaker', 'text': 'looks like they are ABOUT to kneel down', 'playerId': 'PbHbMMmhuqT4KcqhB'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'PbHbMMmhuqT4KcqhB'}, {'role': 'speaker', 'text': 'holding something pointy on the right', 'playerId': 'PbHbMMmhuqT4KcqhB'}]",77,7.512,6_thin,38
904,1072,6_player,thick,round_6,1,E,BTbGhXZvjdSFubTBg,E,"[{'role': 'speaker', 'text': 'rabbit ears', 'playerId': 'WXmyGwByDtSr3gTyk'}]",79,1.072,6_thick,39
904,6384,6_player,thick,round_6,1,F,3Sj3XTKmk9Rqe4Bim,F,"[{'role': 'speaker', 'text': 'sitting down back against the wall', 'playerId': 'xGudhNiRmy2YuaHzK'}]",81,6.384,6_thick,40
904,6866,2_player,thin,round_6,0,L,QTLcapnjShjWX3s4t,G,"[{'role': 'speaker', 'text': ""body is 's' shape"", 'playerId': 'xC7eosoFk4ekBGb85'}]",83,6.866,2_thin,41
904,7168,6_player,thick,round_6,1,F,QG9fkFCXKj6g9mjR5,F,"[{'role': 'speaker', 'text': 'Knees bent upwards with head in middle diagonal to left', 'playerId': 'u3bWoHe66Wu9yh7ka'}]",85,7.168,6_thick,42
904,12972,6_player,thick,round_1,1,I,8ukdn7m9ypXhxpPR4,I,"[{'role': 'speaker', 'text': 'the figures leg is in the air one foot on the ground the other in the air the figure is faced on the left the leg up is on the right', 'playerId': 'HjETYsPdB49PboNEN'}, {'role': 'listener', 'text': '2 triangles on the left', 'playerId': 'ygaSc6oZ2uhyiDKbr'}]",87,12.972,6_thick,43
904,9828,6_player,thick,round_1,1,D,3Sj3XTKmk9Rqe4Bim,D,"[{'role': 'speaker', 'text': 'looks like the outline of a priest or pope with their arms extended out maybe holding a robe or cloth', 'playerId': 'xGudhNiRmy2YuaHzK'}]",89,9.828,6_thick,44
904,1864,2_player,thick,round_6,1,C,htub6itv8siAtQv22,C,"[{'role': 'speaker', 'text': 'arms in air', 'playerId': 'HvkLtechHtpsjT9rJ'}]",91,1.864,2_thick,45
904,6752,2_player,thin,round_6,0,K,yY6t3ocwkwtpDQevb,H,"[{'role': 'speaker', 'text': 'kneeling down facing right', 'playerId': 'JQciaQvCsPE2Ai83S'}, {'role': 'speaker', 'text': 'holding book', 'playerId': 'JQciaQvCsPE2Ai83S'}]",93,6.752,2_thin,46
904,13844,6_player,thin,round_1,1,J,2nZ79PA8WMtYNqLrS,J,"[{'role': 'speaker', 'text': 'me again', 'playerId': 'ctzHieY2ez3ECHtRo'}, {'role': 'speaker', 'text': 'triangle arm pointing right', 'playerId': 'ctzHieY2ez3ECHtRo'}, {'role': 'speaker', 'text': 'middle head', 'playerId': 'ctzHieY2ez3ECHtRo'}, {'role': 'speaker', 'text': 'straight shoulders', 'playerId': 'ctzHieY2ez3ECHtRo'}]",95,13.844,6_thin,47
904,2144,6_player,thick,round_6,1,C,ASJgHR2N8wCgN32cu,C,"[{'role': 'speaker', 'text': 'A person falling backwards to the left, arms bent and raised up', 'playerId': 'YT2Nq7XZoMqoZoRX9'}]",97,2.144,6_thick,48
904,1359,6_player,thick,round_6,1,E,8ukdn7m9ypXhxpPR4,E,"[{'role': 'speaker', 'text': 'bunny ears', 'playerId': 'WsHSgaSjxKhCm57LZ'}]",99,1.359,6_thick,49
904,6817,6_player,thick,round_6,1,I,8ukdn7m9ypXhxpPR4,I,"[{'role': 'speaker', 'text': 'facing left standing on one foot, right foot in the air and is a small triangle', 'playerId': 'WsHSgaSjxKhCm57LZ'}, {'role': 'listener', 'text': 'skater', 'playerId': 'N7qTc2Ayd38hahFsw'}]",101,6.817,6_thick,50
